TransactionID,TransactionCode,TransactionTypeID,SourceAccountID,DestinationAccountID,EmployeeID,Channel,Amount,Fee,TransactionDate,Description,Status
10016,TX00010016,1,,63,,InternetBanking,6700000,0,2025-08-03 16:03:47,Thanh toán điện/nước/internet,Success
11498,TX00011498,3,38,93,18,Counter,23700000,11850,2025-08-03 19:33:13,Thanh toán điện/nước/internet,Success
4967,TX00004967,2,103,,,ATM,11500000,0,2025-08-04 01:01:11,Rút tiền ATM,Success
3684,TX00003684,3,691,131,47,Counter,11400000,0,2025-08-04 03:25:32,Chuyển khoản nội bộ,Success
7913,TX00007913,4,568,,38,Counter,3100000,10000,2025-08-04 03:27:16,Chuyển khoản nội bộ,Success
235,TX00000235,1,,407,8,Counter,13600000,0,2025-08-04 03:54:25,Thanh toán điện/nước/internet,Success
6441,TX00006441,3,243,375,1,Counter,400000,200,2025-08-04 05:28:25,Rút tiền ATM,Success
12034,TX00012034,5,474,,43,Counter,15701376,0,2025-08-04 10:00:00,Thanh toán khoản vay 7,Success
12480,TX00012480,5,517,,11,Counter,13815486,0,2025-08-04 10:00:00,Thanh toán khoản vay 133,Success
6929,TX00006929,2,316,,29,Counter,6300000,0,2025-08-04 11:54:17,Rút tiền ATM,Success
4826,TX00004826,3,405,224,37,Counter,1200000,600,2025-08-04 12:04:37,Chuyển khoản nội bộ,Success
8243,TX00008243,2,672,,,InternetBanking,11500000,11500,2025-08-04 12:37:14,Nộp tiền mặt,Success
10840,TX00010840,1,,325,20,Counter,1500000,0,2025-08-04 14:48:59,Thanh toán điện/nước/internet,Success
7885,TX00007885,4,3,,,InternetBanking,4100000,5000,2025-08-04 20:13:06,Thanh toán điện/nước/internet,Success
10730,TX00010730,2,861,,,InternetBanking,15600000,0,2025-08-04 20:33:15,Thanh toán điện/nước/internet,Success
2192,TX00002192,3,415,599,5,Counter,17300000,8650,2025-08-04 21:40:08,Rút tiền ATM,Success
3491,TX00003491,1,,522,33,Counter,1500000,0,2025-08-05 00:06:17,Rút tiền ATM,Success
7188,TX00007188,1,,258,36,Counter,14000000,0,2025-08-05 03:32:18,Chuyển khoản nội bộ,Success
10133,TX00010133,3,709,707,40,Counter,600000,300,2025-08-05 04:09:59,Giao dịch thường,Success
1171,TX00001171,1,,694,12,Counter,11200000,0,2025-08-05 04:21:40,Thanh toán điện/nước/internet,Success
770,TX00000770,3,25,179,20,Counter,3200000,1600,2025-08-05 07:53:10,Giao dịch thường,Success
11400,TX00011400,4,188,,4,Counter,3800000,3000,2025-08-05 11:13:43,Giao dịch thường,Success
9494,TX00009494,1,,854,26,Counter,10900000,0,2025-08-05 11:46:44,Nộp tiền mặt,Success
6897,TX00006897,4,102,,30,Counter,2500000,10000,2025-08-05 12:00:35,Chuyển khoản nội bộ,Pending
6388,TX00006388,1,,619,38,Counter,11800000,0,2025-08-05 12:18:17,Giao dịch thường,Success
3414,TX00003414,2,185,,46,Counter,2500000,0,2025-08-05 18:28:16,Thanh toán điện/nước/internet,Success
45,TX00000045,4,554,,19,Counter,2100000,0,2025-08-06 01:07:28,Rút tiền ATM,Success
7307,TX00007307,2,326,,35,Counter,6800000,0,2025-08-06 01:29:18,Nộp tiền mặt,Success
702,TX00000702,4,387,,24,Counter,2700000,10000,2025-08-06 01:30:47,Giao dịch thường,Success
760,TX00000760,1,,460,,InternetBanking,4600000,0,2025-08-06 01:53:32,Chuyển khoản nội bộ,Success
10083,TX00010083,3,685,173,6,Counter,17300000,0,2025-08-06 08:11:04,Rút tiền ATM,Success
6342,TX00006342,3,50,402,42,Counter,200000,100,2025-08-06 09:53:53,Chuyển khoản nội bộ,Success
8936,TX00008936,4,183,,20,Counter,2300000,3000,2025-08-06 13:23:54,Thanh toán điện/nước/internet,Success
4337,TX00004337,3,683,587,36,Counter,2100000,0,2025-08-06 13:47:00,Rút tiền ATM,Success
9804,TX00009804,3,184,819,,InternetBanking,100000,0,2025-08-06 13:56:34,Thanh toán điện/nước/internet,Success
3778,TX00003778,3,94,150,47,Counter,700000,0,2025-08-06 15:25:01,Thanh toán điện/nước/internet,Success
11957,TX00011957,1,,123,,InternetBanking,10500000,0,2025-08-06 15:57:35,Nộp tiền mặt,Success
1157,TX00001157,2,106,,,InternetBanking,10600000,0,2025-08-06 17:05:03,Nộp tiền mặt,Success
6960,TX00006960,3,258,792,45,Counter,21200000,10600,2025-08-06 18:34:30,Thanh toán điện/nước/internet,Success
1445,TX00001445,3,546,764,42,Counter,40300000,20150,2025-08-06 18:51:07,Thanh toán điện/nước/internet,Success
4088,TX00004088,2,484,,31,Counter,19600000,0,2025-08-06 19:33:50,Giao dịch thường,Success
2661,TX00002661,3,260,469,42,Counter,6900000,3450,2025-08-06 22:33:07,Thanh toán điện/nước/internet,Success
4020,TX00004020,3,396,395,35,Counter,700000,350,2025-08-07 02:24:48,Chuyển khoản nội bộ,Success
7128,TX00007128,1,,647,31,Counter,12300000,0,2025-08-07 02:58:59,Rút tiền ATM,Success
1490,TX00001490,4,277,,4,Counter,3000000,5000,2025-08-07 03:10:46,Giao dịch thường,Success
6084,TX00006084,1,,736,48,Counter,9800000,0,2025-08-07 03:16:40,Nộp tiền mặt,Success
9829,TX00009829,4,698,,44,Counter,5200000,0,2025-08-07 03:40:32,Giao dịch thường,Success
6232,TX00006232,3,808,577,,InternetBanking,20600000,0,2025-08-07 05:10:05,Chuyển khoản nội bộ,Success
1432,TX00001432,3,46,777,,InternetBanking,5600000,2800,2025-08-07 05:21:28,Chuyển khoản nội bộ,Success
6456,TX00006456,3,253,150,32,Counter,17900000,8950,2025-08-07 06:42:38,Thanh toán điện/nước/internet,Success
8749,TX00008749,1,,356,,InternetBanking,4800000,0,2025-08-07 07:25:28,Thanh toán điện/nước/internet,Success
11183,TX00011183,2,530,,,ATM,2400000,0,2025-08-07 10:01:43,Rút tiền ATM,Success
363,TX00000363,1,,701,,InternetBanking,10900000,0,2025-08-07 10:02:54,Thanh toán điện/nước/internet,Pending
6156,TX00006156,3,860,279,,ATM,900000,450,2025-08-07 12:54:32,Rút tiền ATM,Success
11809,TX00011809,3,782,657,,ATM,12400000,0,2025-08-07 13:20:39,Rút tiền ATM,Success
2146,TX00002146,1,,656,48,Counter,6200000,0,2025-08-07 13:46:07,Thanh toán điện/nước/internet,Failed
7345,TX00007345,1,,657,,InternetBanking,12800000,0,2025-08-07 14:04:02,Chuyển khoản nội bộ,Success
5271,TX00005271,4,326,,,InternetBanking,2000000,3000,2025-08-08 01:37:18,Chuyển khoản nội bộ,Success
9215,TX00009215,3,452,194,,InternetBanking,7900000,3950,2025-08-08 05:14:10,Chuyển khoản nội bộ,Success
5973,TX00005973,1,,128,19,Counter,3400000,0,2025-08-08 06:40:51,Rút tiền ATM,Success
11154,TX00011154,1,,681,,InternetBanking,2100000,0,2025-08-08 07:02:50,Chuyển khoản nội bộ,Success
2815,TX00002815,3,380,488,14,Counter,300000,0,2025-08-08 09:13:56,Thanh toán điện/nước/internet,Success
12285,TX00012285,5,514,,7,Counter,28736357,2000,2025-08-08 10:00:00,Thanh toán khoản vay 79,Success
2441,TX00002441,3,551,273,41,Counter,2000000,1000,2025-08-08 11:52:17,Chuyển khoản nội bộ,Success
824,TX00000824,1,,844,41,Counter,1600000,0,2025-08-08 16:20:53,Chuyển khoản nội bộ,Success
9621,TX00009621,1,,262,20,Counter,9900000,0,2025-08-08 17:37:44,Thanh toán điện/nước/internet,Success
5470,TX00005470,4,381,,21,Counter,900000,0,2025-08-08 19:23:08,Thanh toán điện/nước/internet,Failed
9993,TX00009993,3,802,678,37,Counter,2300000,1150,2025-08-08 20:01:30,Nộp tiền mặt,Success
4305,TX00004305,1,,407,,InternetBanking,8000000,0,2025-08-09 01:18:41,Giao dịch thường,Pending
8740,TX00008740,3,522,140,47,Counter,9700000,4850,2025-08-09 01:56:54,Giao dịch thường,Success
5476,TX00005476,3,364,511,,InternetBanking,2800000,1400,2025-08-09 07:40:05,Thanh toán điện/nước/internet,Success
1289,TX00001289,3,345,537,,ATM,300000,150,2025-08-09 07:42:42,Rút tiền ATM,Success
636,TX00000636,4,333,,48,Counter,2300000,5000,2025-08-09 09:17:37,Giao dịch thường,Success
10034,TX00010034,1,,104,,InternetBanking,1700000,0,2025-08-09 09:37:46,Thanh toán điện/nước/internet,Success
12007,TX00012007,5,839,,4,Counter,1091827,0,2025-08-09 10:00:00,Thanh toán khoản vay 2,Success
8911,TX00008911,3,549,247,18,Counter,1900000,0,2025-08-09 12:42:29,Rút tiền ATM,Success
1034,TX00001034,1,,825,31,Counter,11000000,0,2025-08-09 13:12:10,Chuyển khoản nội bộ,Success
10518,TX00010518,3,496,411,4,Counter,3100000,0,2025-08-09 14:51:53,Thanh toán điện/nước/internet,Success
9396,TX00009396,3,86,778,3,Counter,600000,300,2025-08-09 18:00:47,Chuyển khoản nội bộ,Success
340,TX00000340,1,,845,3,Counter,2000000,0,2025-08-09 20:23:34,Thanh toán điện/nước/internet,Success
3621,TX00003621,2,793,,,ATM,600000,0,2025-08-09 22:40:33,Rút tiền ATM,Success
316,TX00000316,2,538,,22,Counter,2700000,0,2025-08-10 00:33:57,Giao dịch thường,Success
11419,TX00011419,2,558,,21,Counter,5600000,0,2025-08-10 02:23:20,Giao dịch thường,Success
7786,TX00007786,1,,819,10,Counter,7900000,0,2025-08-10 02:48:10,Chuyển khoản nội bộ,Success
5618,TX00005618,2,519,,46,Counter,2800000,0,2025-08-10 04:07:27,Thanh toán điện/nước/internet,Success
2753,TX00002753,3,201,723,27,Counter,100000,50,2025-08-10 05:21:27,Chuyển khoản nội bộ,Success
6079,TX00006079,4,231,,43,Counter,5900000,5000,2025-08-10 05:31:51,Nộp tiền mặt,Success
1556,TX00001556,2,225,,18,Counter,2100000,2100,2025-08-10 05:51:17,Rút tiền ATM,Success
11936,TX00011936,3,350,217,46,Counter,700000,350,2025-08-10 08:49:29,Thanh toán điện/nước/internet,Success
12250,TX00012250,5,444,,1,Counter,28575882,0,2025-08-10 10:00:00,Thanh toán khoản vay 68,Success
12423,TX00012423,5,554,,7,Counter,21582142,0,2025-08-10 10:00:00,Thanh toán khoản vay 121,Success
12080,TX00012080,5,665,,8,Counter,20972078,0,2025-08-10 10:00:00,Thanh toán khoản vay 21,Success
839,TX00000839,1,,826,,InternetBanking,11400000,0,2025-08-10 10:58:28,Thanh toán điện/nước/internet,Success
11284,TX00011284,3,249,742,,InternetBanking,100000,50,2025-08-10 11:12:42,Nộp tiền mặt,Success
8425,TX00008425,3,618,595,,InternetBanking,4000000,2000,2025-08-10 11:15:33,Giao dịch thường,Success
4291,TX00004291,4,477,,,InternetBanking,5900000,5000,2025-08-10 11:52:48,Giao dịch thường,Success
7209,TX00007209,2,833,,,InternetBanking,400000,0,2025-08-10 15:54:07,Thanh toán điện/nước/internet,Success
4224,TX00004224,2,383,,30,Counter,1400000,1400,2025-08-10 17:27:44,Giao dịch thường,Success
7039,TX00007039,2,117,,,InternetBanking,6500000,6500,2025-08-10 17:35:07,Nộp tiền mặt,Success
762,TX00000762,4,161,,18,Counter,1100000,5000,2025-08-10 18:22:31,Giao dịch thường,Success
8789,TX00008789,3,816,310,,InternetBanking,2000000,0,2025-08-10 19:26:47,Giao dịch thường,Success
9960,TX00009960,2,854,,38,Counter,3300000,0,2025-08-10 20:24:54,Thanh toán điện/nước/internet,Success
3964,TX00003964,1,,279,38,Counter,10200000,0,2025-08-10 23:10:26,Nộp tiền mặt,Success
7048,TX00007048,2,153,,14,Counter,11300000,11300,2025-08-10 23:16:22,Nộp tiền mặt,Success
5838,TX00005838,3,727,489,26,Counter,27600000,0,2025-08-11 01:52:09,Giao dịch thường,Success
2813,TX00002813,3,579,76,20,Counter,1800000,900,2025-08-11 03:14:06,Thanh toán điện/nước/internet,Success
2845,TX00002845,2,221,,10,Counter,15400000,15400,2025-08-11 03:52:45,Rút tiền ATM,Success
9139,TX00009139,1,,107,3,Counter,14200000,0,2025-08-11 05:49:40,Nộp tiền mặt,Success
8298,TX00008298,3,43,522,30,Counter,1200000,0,2025-08-11 06:48:41,Nộp tiền mặt,Success
12121,TX00012121,5,587,,26,Counter,32193085,0,2025-08-11 10:00:00,Thanh toán khoản vay 30,Success
12055,TX00012055,5,467,,18,Counter,18158195,5000,2025-08-11 10:00:00,Thanh toán khoản vay 17,Success
2439,TX00002439,1,,373,38,Counter,4700000,0,2025-08-11 14:09:36,Nộp tiền mặt,Success
1339,TX00001339,2,375,,,InternetBanking,3000000,0,2025-08-11 14:36:30,Chuyển khoản nội bộ,Success
11002,TX00011002,3,412,619,,InternetBanking,5700000,2850,2025-08-11 16:01:48,Chuyển khoản nội bộ,Success
990,TX00000990,1,,15,19,Counter,13400000,0,2025-08-11 17:12:57,Giao dịch thường,Success
6569,TX00006569,3,432,692,,InternetBanking,17300000,8650,2025-08-11 17:27:44,Nộp tiền mặt,Success
9473,TX00009473,3,60,351,16,Counter,2000000,1000,2025-08-11 18:36:16,Rút tiền ATM,Success
1743,TX00001743,3,53,282,37,Counter,28000000,14000,2025-08-11 18:50:34,Thanh toán điện/nước/internet,Success
10646,TX00010646,3,701,440,35,Counter,100000,50,2025-08-11 19:50:50,Giao dịch thường,Success
2188,TX00002188,3,699,31,,ATM,17500000,8750,2025-08-11 20:53:38,Rút tiền ATM,Success
9348,TX00009348,2,781,,48,Counter,13600000,13600,2025-08-11 22:21:25,Thanh toán điện/nước/internet,Failed
11328,TX00011328,2,353,,,InternetBanking,200000,200,2025-08-11 22:34:10,Chuyển khoản nội bộ,Success
7601,TX00007601,3,540,26,,InternetBanking,4700000,2350,2025-08-12 01:47:36,Thanh toán điện/nước/internet,Success
10390,TX00010390,2,209,,22,Counter,100000,100,2025-08-12 03:12:15,Thanh toán điện/nước/internet,Success
7855,TX00007855,4,391,,49,Counter,4200000,3000,2025-08-12 06:51:53,Chuyển khoản nội bộ,Success
406,TX00000406,1,,2,12,Counter,12600000,0,2025-08-12 07:23:44,Giao dịch thường,Success
9374,TX00009374,3,195,165,,InternetBanking,10000000,5000,2025-08-12 07:56:51,Thanh toán điện/nước/internet,Success
5989,TX00005989,3,690,500,38,Counter,100000,0,2025-08-12 08:27:54,Thanh toán điện/nước/internet,Success
12082,TX00012082,5,439,,10,Counter,24608440,5000,2025-08-12 10:00:00,Thanh toán khoản vay 23,Success
11896,TX00011896,3,377,817,38,Counter,1600000,800,2025-08-12 10:00:33,Chuyển khoản nội bộ,Success
9682,TX00009682,4,495,,24,Counter,1200000,0,2025-08-12 10:34:21,Nộp tiền mặt,Success
9084,TX00009084,2,220,,27,Counter,8400000,0,2025-08-12 13:05:05,Rút tiền ATM,Success
9448,TX00009448,3,77,297,,ATM,16100000,8050,2025-08-12 16:07:16,Rút tiền ATM,Success
10830,TX00010830,4,415,,44,Counter,1500000,0,2025-08-12 16:09:19,Rút tiền ATM,Success
2517,TX00002517,3,728,320,11,Counter,2000000,1000,2025-08-12 16:29:22,Rút tiền ATM,Success
3656,TX00003656,3,698,571,46,Counter,2600000,1300,2025-08-12 17:27:59,Thanh toán điện/nước/internet,Success
6271,TX00006271,1,,606,21,Counter,9500000,0,2025-08-12 20:37:56,Nộp tiền mặt,Success
2360,TX00002360,3,431,60,37,Counter,11700000,0,2025-08-12 21:56:09,Nộp tiền mặt,Success
7433,TX00007433,3,345,277,44,Counter,19200000,9600,2025-08-12 22:49:51,Thanh toán điện/nước/internet,Success
10871,TX00010871,3,71,311,31,Counter,1500000,0,2025-08-13 00:17:03,Chuyển khoản nội bộ,Success
3472,TX00003472,3,844,770,21,Counter,3900000,0,2025-08-13 01:17:56,Rút tiền ATM,Success
455,TX00000455,4,417,,31,Counter,100000,5000,2025-08-13 02:35:57,Thanh toán điện/nước/internet,Success
9065,TX00009065,3,524,93,4,Counter,100000,50,2025-08-13 02:48:51,Rút tiền ATM,Success
2190,TX00002190,3,641,335,32,Counter,4700000,2350,2025-08-13 02:51:10,Rút tiền ATM,Success
6983,TX00006983,3,801,646,45,Counter,100000,50,2025-08-13 02:52:37,Nộp tiền mặt,Success
4067,TX00004067,3,538,198,,InternetBanking,6800000,3400,2025-08-13 03:26:38,Thanh toán điện/nước/internet,Success
10508,TX00010508,1,,275,,ATM,4400000,0,2025-08-13 04:34:11,Rút tiền ATM,Success
4779,TX00004779,3,659,816,5,Counter,100000,50,2025-08-13 07:55:34,Thanh toán điện/nước/internet,Success
5878,TX00005878,4,50,,38,Counter,4400000,10000,2025-08-13 09:43:36,Rút tiền ATM,Success
10330,TX00010330,3,530,78,,InternetBanking,5700000,0,2025-08-13 13:22:11,Nộp tiền mặt,Success
6401,TX00006401,1,,346,9,Counter,9200000,0,2025-08-13 13:46:37,Thanh toán điện/nước/internet,Success
1724,TX00001724,3,162,292,3,Counter,9100000,4550,2025-08-13 14:08:44,Nộp tiền mặt,Success
9708,TX00009708,4,93,,35,Counter,2800000,5000,2025-08-13 14:12:24,Thanh toán điện/nước/internet,Success
7582,TX00007582,1,,791,13,Counter,6200000,0,2025-08-13 15:02:59,Giao dịch thường,Success
10215,TX00010215,1,,283,,ATM,12800000,0,2025-08-13 15:49:52,Rút tiền ATM,Success
8265,TX00008265,1,,564,30,Counter,2200000,0,2025-08-13 19:51:29,Giao dịch thường,Success
1758,TX00001758,1,,3,20,Counter,12500000,0,2025-08-13 20:04:16,Nộp tiền mặt,Success
10902,TX00010902,1,,654,23,Counter,12100000,0,2025-08-13 20:37:46,Rút tiền ATM,Success
9752,TX00009752,1,,658,12,Counter,7800000,0,2025-08-13 22:52:32,Rút tiền ATM,Success
8701,TX00008701,4,324,,12,Counter,4700000,5000,2025-08-14 00:09:07,Chuyển khoản nội bộ,Success
5093,TX00005093,1,,378,,InternetBanking,13000000,0,2025-08-14 02:26:55,Giao dịch thường,Success
10958,TX00010958,3,594,774,,ATM,26100000,13050,2025-08-14 02:46:06,Rút tiền ATM,Success
9157,TX00009157,3,606,221,,InternetBanking,3300000,1650,2025-08-14 03:39:52,Nộp tiền mặt,Success
10568,TX00010568,3,83,257,16,Counter,2300000,1150,2025-08-14 06:38:04,Thanh toán điện/nước/internet,Success
2515,TX00002515,1,,269,6,Counter,3100000,0,2025-08-14 07:04:30,Chuyển khoản nội bộ,Pending
439,TX00000439,3,21,8,49,Counter,7500000,3750,2025-08-14 07:56:18,Nộp tiền mặt,Success
4842,TX00004842,1,,546,45,Counter,9100000,0,2025-08-14 10:45:17,Nộp tiền mặt,Pending
5846,TX00005846,2,801,,24,Counter,3400000,0,2025-08-14 11:36:50,Giao dịch thường,Success
11091,TX00011091,3,121,352,,InternetBanking,47800000,0,2025-08-14 13:14:18,Giao dịch thường,Success
105,TX00000105,4,494,,5,Counter,4300000,3000,2025-08-14 16:36:38,Giao dịch thường,Success
10792,TX00010792,4,621,,,InternetBanking,2900000,3000,2025-08-14 16:42:36,Nộp tiền mặt,Success
1205,TX00001205,3,336,194,16,Counter,19200000,9600,2025-08-14 16:55:23,Chuyển khoản nội bộ,Success
10607,TX00010607,3,411,642,17,Counter,1600000,0,2025-08-14 20:04:31,Thanh toán điện/nước/internet,Success
3313,TX00003313,3,789,378,33,Counter,17300000,8650,2025-08-14 21:44:24,Giao dịch thường,Success
9780,TX00009780,1,,628,43,Counter,1800000,0,2025-08-15 03:29:42,Rút tiền ATM,Success
1100,TX00001100,3,188,788,,InternetBanking,400000,200,2025-08-15 05:15:45,Thanh toán điện/nước/internet,Success
5777,TX00005777,3,482,269,34,Counter,1500000,750,2025-08-15 05:21:50,Giao dịch thường,Success
11816,TX00011816,3,450,363,,ATM,10000000,0,2025-08-15 05:27:51,Rút tiền ATM,Success
8590,TX00008590,4,635,,5,Counter,5200000,3000,2025-08-15 06:53:44,Chuyển khoản nội bộ,Success
10137,TX00010137,1,,9,41,Counter,12000000,0,2025-08-15 07:27:52,Giao dịch thường,Success
1815,TX00001815,3,312,303,16,Counter,8400000,4200,2025-08-15 09:13:56,Chuyển khoản nội bộ,Success
8511,TX00008511,3,427,233,13,Counter,4500000,2250,2025-08-15 09:17:33,Rút tiền ATM,Success
12469,TX00012469,5,286,,32,Counter,11088079,0,2025-08-15 10:00:00,Thanh toán khoản vay 132,Success
12142,TX00012142,5,492,,20,Counter,27814675,0,2025-08-15 10:00:00,Thanh toán khoản vay 32,Success
6189,TX00006189,3,685,299,27,Counter,14800000,7400,2025-08-15 17:17:57,Thanh toán điện/nước/internet,Success
446,TX00000446,3,256,537,,InternetBanking,100000,50,2025-08-15 18:12:23,Nộp tiền mặt,Success
1512,TX00001512,2,181,,9,Counter,400000,0,2025-08-16 00:44:49,Rút tiền ATM,Success
2361,TX00002361,3,456,455,19,Counter,1200000,0,2025-08-16 02:13:51,Nộp tiền mặt,Success
5052,TX00005052,1,,591,,InternetBanking,9000000,0,2025-08-16 03:58:54,Thanh toán điện/nước/internet,Failed
2839,TX00002839,3,212,249,37,Counter,3300000,1650,2025-08-16 04:16:49,Nộp tiền mặt,Success
10897,TX00010897,1,,184,14,Counter,5300000,0,2025-08-16 04:42:44,Nộp tiền mặt,Success
10278,TX00010278,2,232,,1,Counter,11100000,0,2025-08-16 05:15:23,Rút tiền ATM,Success
5896,TX00005896,3,579,288,41,Counter,9100000,0,2025-08-16 06:24:26,Thanh toán điện/nước/internet,Success
3966,TX00003966,2,499,,,InternetBanking,6700000,0,2025-08-16 08:19:33,Nộp tiền mặt,Success
11998,TX00011998,1,,361,,InternetBanking,8800000,0,2025-08-16 08:28:36,Thanh toán điện/nước/internet,Success
